work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,predicted_salary_usd
2022,Mid-Level,Full-Time,Research Engineer,105066,GB,Hybrid,GB,Small,69001
2023,Mid-Level,Full-Time,Data Scientist,85000,US,On-Site,US,Medium,140360
2023,Senior,Full-Time,AI Architect,146900,US,Fully Remote,US,Medium,229239
2022,Mid-Level,Full-Time,Data Scientist,52533,FR,Fully Remote,FR,Medium,72090
2023,Mid-Level,Full-Time,Research Engineer,120000,US,Fully Remote,US,Medium,158237
2023,Senior,Full-Time,Data Science Manager,328000,US,On-Site,US,Medium,223501
2024,Senior,Full-Time,Data Scientist,157500,US,On-Site,US,Medium,171625
2022,Senior,Full-Time,Machine Learning Engineer,202900,US,Fully Remote,US,Large,181416
2024,Entry-Level,Full-Time,Data Analyst,80000,US,Fully Remote,US,Medium,92098
2024,Senior,Full-Time,Data Scientist,146900,US,On-Site,US,Medium,171625
2024,Mid-Level,Full-Time,Data Scientist,119200,US,Fully Remote,US,Medium,138704
2023,Senior,Full-Time,BI Developer,106500,US,On-Site,US,Medium,129636
2024,Mid-Level,Full-Time,Data Scientist,212000,US,On-Site,US,Medium,135556
2023,Senior,Full-Time,Data Architect,221800,US,Fully Remote,US,Medium,173332
2023,Senior,Full-Time,Analytics Engineer,97750,US,On-Site,US,Medium,176399
2024,Senior,Full-Time,Data Scientist,314100,US,On-Site,US,Medium,171625
2023,Senior,Full-Time,Data Engineer,138666,GB,On-Site,GB,Medium,103770
2023,Senior,Full-Time,Research Engineer,141100,US,On-Site,US,Medium,207266
2024,Mid-Level,Full-Time,Data Scientist,165000,US,On-Site,US,Medium,135556
2024,Senior,Full-Time,Machine Learning Engineer,120000,US,Fully Remote,US,Medium,196074
2023,Senior,Full-Time,Data Analyst,148700,US,On-Site,US,Medium,128320
2024,Mid-Level,Full-Time,Data Engineer,184000,US,On-Site,US,Medium,137171
2023,Entry-Level,Full-Time,Financial Data Analyst,56500,US,Hybrid,US,Large,126106
2024,Senior,Full-Time,Data Engineer,108500,US,On-Site,US,Medium,162159
2021,Senior,Freelance,Machine Learning Developer,60000,NG,Fully Remote,NG,Medium,66059
2024,Senior,Full-Time,Machine Learning Engineer,189360,US,Fully Remote,US,Medium,196074
2023,Senior,Full-Time,Data Manager,68000,US,On-Site,US,Medium,135577
2023,Senior,Full-Time,Data Analyst,144100,US,Fully Remote,US,Medium,122680
2024,Mid-Level,Full-Time,Business Intelligence Analyst,100000,US,On-Site,US,Medium,118462
2023,Entry-Level,Full-Time,Data Analyst,60000,US,Fully Remote,US,Medium,79277
2024,Mid-Level,Full-Time,Data Scientist,120000,US,Fully Remote,US,Medium,138704
2023,Mid-Level,Full-Time,Machine Learning Engineer,237400,US,On-Site,US,Medium,167075
2023,Entry-Level,Full-Time,Business Intelligence Analyst,100000,US,On-Site,US,Medium,97495
2023,Senior,Full-Time,NLP Engineer,235000,US,On-Site,US,Medium,227106
2024,Mid-Level,Full-Time,Data Scientist,105000,US,On-Site,US,Medium,135556
2024,Mid-Level,Full-Time,Data Engineer,46500,GB,On-Site,GB,Medium,75449
2024,Mid-Level,Full-Time,Data Analyst,160000,US,Fully Remote,US,Medium,107696
2024,Senior,Full-Time,Machine Learning Engineer,309000,US,On-Site,US,Medium,204712
2023,Senior,Full-Time,AI Engineer,64781,ES,Fully Remote,ES,Medium,66991
2023,Senior,Full-Time,Data Scientist,231000,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Data Architect,126300,US,On-Site,US,Medium,161326
2023,Mid-Level,Full-Time,Data Engineer,61520,GB,Fully Remote,GB,Medium,80273
2023,Mid-Level,Full-Time,Data Manager,127000,US,Fully Remote,US,Medium,96498
2024,Mid-Level,Full-Time,Data Scientist,203500,US,Fully Remote,US,Medium,138704
2023,Senior,Full-Time,Data Analyst,204500,US,On-Site,US,Medium,128320
2024,Senior,Full-Time,Data Scientist,138500,CA,Fully Remote,CA,Medium,163394
2023,Mid-Level,Full-Time,Data Scientist,96313,CA,Fully Remote,CA,Small,110302
2023,Senior,Full-Time,Data Management Specialist,110000,US,On-Site,US,Medium,135577
2024,Senior,Full-Time,Data Scientist,144000,US,On-Site,US,Medium,171625
2023,Senior,Full-Time,Research Analyst,87400,US,On-Site,US,Medium,140074
2024,Senior,Full-Time,Machine Learning Engineer,290000,US,On-Site,US,Medium,204712
2023,Senior,Full-Time,Data Engineer,152375,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Data Analyst,51824,ES,On-Site,ES,Medium,61328
2022,Senior,Full-Time,ML Engineer,195400,US,Fully Remote,US,Large,201661
2023,Senior,Full-Time,Machine Learning Engineer,184700,US,On-Site,US,Medium,201918
2024,Senior,Full-Time,Data Scientist,139500,US,On-Site,US,Medium,171625
2024,Mid-Level,Full-Time,Data Analyst,72500,US,On-Site,US,Medium,107663
2023,Senior,Full-Time,Data Analyst,140130,US,On-Site,US,Medium,128320
2022,Entry-Level,Full-Time,Data Scientist,50000,US,Hybrid,DE,Medium,86975
2023,Senior,Full-Time,Data Scientist,239748,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,AI Engineer,83900,US,On-Site,US,Medium,176286
2024,Senior,Full-Time,Business Intelligence Engineer,79600,US,On-Site,US,Large,147851
2023,Senior,Full-Time,Data Scientist,201000,US,On-Site,US,Medium,173369
2023,Entry-Level,Full-Time,Data Engineer,125000,US,On-Site,US,Medium,111560
2024,Senior,Full-Time,ML Engineer,93300,US,On-Site,US,Medium,197146
2023,Senior,Full-Time,Analytics Engineer,115000,US,On-Site,US,Medium,176399
2023,Senior,Full-Time,Business Intelligence Engineer,118200,US,Fully Remote,US,Medium,135285
2024,Senior,Full-Time,Data Scientist,115000,US,On-Site,US,Medium,171625
2024,Mid-Level,Full-Time,Data Engineer,148000,US,On-Site,US,Medium,137171
2023,Mid-Level,Full-Time,Data Engineer,148000,US,On-Site,US,Medium,141383
2023,Senior,Full-Time,Data Analyst,168000,CA,On-Site,CA,Medium,131873
2023,Mid-Level,Full-Time,Data Manager,130000,US,On-Site,US,Medium,113649
2024,Senior,Full-Time,Data Engineer,198000,US,On-Site,US,Medium,162159
2023,Senior,Full-Time,Applied Scientist,215000,US,On-Site,US,Medium,186452
2024,Executive,Full-Time,Data Engineer,191857,US,On-Site,US,Medium,185494
2023,Senior,Full-Time,Data Analytics Lead,84000,US,On-Site,US,Medium,144283
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,79976,GB,Fully Remote,GB,Medium,129630
2024,Entry-Level,Full-Time,Data Analyst,75000,US,On-Site,US,Medium,93773
2023,Senior,Full-Time,Data Scientist,111967,US,Fully Remote,US,Medium,174953
2022,Senior,Full-Time,Machine Learning Engineer,200000,US,Fully Remote,US,Large,181416
2022,Mid-Level,Full-Time,Analytics Engineer,85000,US,Fully Remote,US,Medium,126099
2022,Senior,Full-Time,Data Science Manager,120000,US,On-Site,US,Medium,184487
2023,Mid-Level,Full-Time,Data Engineer,100000,US,Fully Remote,US,Medium,137804
2024,Mid-Level,Full-Time,Machine Learning Engineer,133333,DE,On-Site,DE,Medium,109272
2024,Senior,Full-Time,Research Engineer,440000,US,On-Site,US,Medium,215335
2022,Senior,Full-Time,Data Engineer,150000,US,On-Site,US,Medium,153391
2023,Senior,Full-Time,Business Intelligence Engineer,84600,US,Fully Remote,US,Medium,135285
2024,Entry-Level,Full-Time,Data Analyst,64900,US,Fully Remote,US,Medium,92098
2024,Mid-Level,Full-Time,Analytics Engineer,78000,US,On-Site,US,Medium,148408
2023,Mid-Level,Full-Time,Data Analyst,54000,US,Fully Remote,US,Medium,100557
2023,Mid-Level,Full-Time,Data Scientist,35000,IN,On-Site,IN,Large,51161
2024,Mid-Level,Full-Time,Data Engineer,68000,US,Fully Remote,US,Medium,136086
2023,Senior,Full-Time,Data Scientist,189100,US,On-Site,US,Medium,173369
2023,Mid-Level,Full-Time,Data Scientist,75000,US,On-Site,US,Medium,140360
2023,Entry-Level,Full-Time,Data Scientist,149800,US,On-Site,US,Medium,111924
2023,Mid-Level,Full-Time,Data Analyst,73100,US,On-Site,US,Medium,106011
2024,Executive,Full-Time,Data Engineer,225000,US,On-Site,US,Medium,185494
2024,Senior,Full-Time,Data Operations Specialist,121500,US,On-Site,US,Medium,127056
2023,Mid-Level,Full-Time,Data Science Consultant,100000,US,Fully Remote,US,Medium,117522
2024,Mid-Level,Full-Time,Data Engineer,170000,US,On-Site,US,Medium,137171
2023,Senior,Full-Time,Data Architect,210000,US,Fully Remote,US,Medium,173332
2023,Senior,Full-Time,Data Science Practitioner,122600,US,On-Site,US,Medium,168735
2024,Senior,Full-Time,Data Scientist,244800,US,On-Site,US,Medium,171625
2023,Mid-Level,Full-Time,Data Scientist,169000,US,On-Site,US,Medium,140360
2024,Senior,Full-Time,Research Analyst,94600,US,On-Site,US,Medium,148042
2024,Mid-Level,Full-Time,Data Manager,130000,US,On-Site,US,Medium,113053
2023,Senior,Full-Time,Data Engineer,121700,US,Fully Remote,US,Medium,158529
2023,Senior,Full-Time,Data Science Manager,255000,US,On-Site,US,Medium,223501
2023,Entry-Level,Full-Time,Data Analyst,94035,US,Fully Remote,US,Medium,79277
2023,Senior,Full-Time,Data Analyst,94000,US,On-Site,US,Medium,128320
2023,Senior,Full-Time,Data Scientist,82365,US,On-Site,US,Medium,173369
2022,Senior,Full-Time,Analytics Engineer,122500,US,Fully Remote,US,Medium,140065
2024,Senior,Full-Time,Data Modeler,130000,US,Fully Remote,US,Medium,120011
2023,Senior,Full-Time,Research Scientist,142200,US,On-Site,US,Medium,207266
2023,Entry-Level,Full-Time,Research Engineer,98000,US,On-Site,US,Medium,163156
2024,Mid-Level,Full-Time,Data Scientist,146000,CA,On-Site,CA,Medium,118760
2024,Senior,Full-Time,Data Manager,95300,US,Fully Remote,US,Medium,120011
2024,Mid-Level,Full-Time,Data Science,170000,US,On-Site,US,Medium,139634
2022,Senior,Full-Time,Data Scientist,130240,US,On-Site,US,Medium,152924
2023,Senior,Full-Time,Research Engineer,253000,US,Fully Remote,US,Medium,185963
2024,Senior,Full-Time,Data Analytics Lead,166000,US,On-Site,US,Medium,143366
2024,Mid-Level,Full-Time,Data Scientist,168000,US,On-Site,US,Medium,135556
2024,Senior,Full-Time,Business Intelligence Manager,106250,GB,On-Site,GB,Medium,88809
2023,Senior,Full-Time,Data Scientist,173175,CA,Fully Remote,CA,Medium,159714
2023,Senior,Full-Time,Data Analyst,74178,US,On-Site,US,Medium,128320
2024,Senior,Full-Time,Data Analyst,160000,US,On-Site,US,Medium,130006
2022,Mid-Level,Full-Time,Data Analyst,65000,US,On-Site,US,Medium,99720
2023,Senior,Full-Time,Data Engineer,123600,US,Fully Remote,US,Medium,158529
2023,Senior,Full-Time,Data Scientist,110250,US,On-Site,US,Medium,173369
2022,Senior,Full-Time,Data Scientist,101570,US,Fully Remote,US,Medium,163950
2022,Entry-Level,Full-Time,Data Manager,77300,US,Fully Remote,US,Medium,71120
2024,Senior,Full-Time,Machine Learning Engineer,296400,US,On-Site,US,Medium,204712
2023,Senior,Full-Time,Analytics Engineer,231250,US,Fully Remote,US,Medium,165674
2023,Senior,Full-Time,Data Engineer,113750,US,On-Site,US,Medium,163312
2023,Executive,Full-Time,Data Engineer,204500,US,On-Site,US,Medium,184765
2024,Entry-Level,Full-Time,Applied Scientist,166000,US,Fully Remote,US,Medium,154555
2023,Senior,Full-Time,BI Analyst,125000,US,On-Site,US,Medium,129636
2023,Senior,Full-Time,Data Engineer,247300,US,Fully Remote,US,Medium,158529
2024,Senior,Full-Time,Data Architect,381500,US,On-Site,US,Medium,167461
2023,Senior,Full-Time,Data Science Consultant,29301,TH,Hybrid,TH,Medium,41517
2023,Senior,Full-Time,Analytics Engineer,200000,US,Fully Remote,US,Large,211441
2022,Senior,Full-Time,Data Architect,102100,US,On-Site,US,Medium,151985
2023,Entry-Level,Full-Time,Business Intelligence Analyst,65000,US,On-Site,US,Medium,97495
2023,Senior,Full-Time,Research Engineer,170112,US,On-Site,US,Medium,207266
2024,Mid-Level,Full-Time,Data Specialist,100000,US,On-Site,US,Medium,99453
2024,Entry-Level,Full-Time,Data Analyst,73756,US,On-Site,US,Medium,93773
2023,Senior,Full-Time,ML Engineer,114979,AU,Fully Remote,AU,Large,248369
2023,Senior,Full-Time,Machine Learning Engineer,176100,US,On-Site,US,Large,200465
2023,Mid-Level,Full-Time,Data Developer,130000,US,Fully Remote,US,Medium,118259
2024,Entry-Level,Full-Time,Data Scientist,82915,US,On-Site,US,Medium,108461
2023,Mid-Level,Full-Time,Data Engineer,110736,GB,Fully Remote,GB,Medium,80273
2024,Senior,Full-Time,Machine Learning Engineer,212000,EG,On-Site,EG,Medium,164730
2024,Mid-Level,Full-Time,Data Analyst,165500,US,Fully Remote,US,Medium,107696
2023,Entry-Level,Full-Time,Data Scientist,19910,BR,Fully Remote,BR,Large,24440
2024,Mid-Level,Full-Time,Business Intelligence Engineer,186846,US,On-Site,US,Medium,120277
2023,Mid-Level,Full-Time,Research Scientist,238000,US,On-Site,US,Medium,183499
2024,Mid-Level,Full-Time,Machine Learning Engineer,125100,US,On-Site,US,Medium,165956
2024,Senior,Full-Time,Machine Learning Engineer,303400,US,Fully Remote,US,Medium,196074
2024,Senior,Full-Time,Data Analyst,200200,US,On-Site,US,Medium,130006
2023,Mid-Level,Full-Time,Data Analyst,95000,US,On-Site,US,Medium,106011
2024,Senior,Full-Time,AI Architect,99750,US,Fully Remote,US,Medium,153335
2024,Mid-Level,Full-Time,Data Scientist,123800,US,Fully Remote,US,Medium,138704
2022,Senior,Full-Time,Analytics Engineer,250000,US,On-Site,US,Medium,161330
2024,Senior,Full-Time,Business Intelligence,172800,US,On-Site,US,Medium,152508
2023,Senior,Full-Time,Data Scientist,86700,US,On-Site,US,Large,171916
2023,Senior,Full-Time,Data Scientist,122900,US,On-Site,US,Large,171916
2022,Senior,Full-Time,ETL Developer,146200,US,Fully Remote,US,Medium,144494
2024,Entry-Level,Full-Time,Data Analyst,140000,US,On-Site,US,Medium,93773
2024,Senior,Full-Time,Data Engineer,131414,US,Fully Remote,US,Medium,159871
2022,Senior,Full-Time,Machine Learning Engineer,185000,MX,Fully Remote,MX,Medium,91468
2023,Entry-Level,Full-Time,Data Analyst,86000,US,On-Site,US,Medium,86195
2024,Mid-Level,Full-Time,ML Ops Engineer,114800,US,On-Site,US,Medium,158390
2023,Senior,Full-Time,Data Scientist,159375,US,Fully Remote,US,Medium,174953
2024,Senior,Full-Time,AI Engineer,180000,US,On-Site,US,Medium,173098
2024,Senior,Full-Time,Data Analyst,120000,US,On-Site,US,Medium,130006
2022,Senior,Full-Time,Data Scientist,51000,US,Fully Remote,US,Medium,163950
2023,Senior,Full-Time,BI Analyst,112655,US,Fully Remote,US,Medium,120739
2022,Mid-Level,Full-Time,Data Engineer,260000,US,On-Site,US,Medium,135676
2024,Mid-Level,Full-Time,Data Science,86000,US,On-Site,US,Medium,139634
2023,Senior,Full-Time,Computer Vision Engineer,184590,US,On-Site,US,Medium,199001
2024,Mid-Level,Full-Time,Data Engineer,308000,US,On-Site,US,Medium,137171
2023,Mid-Level,Full-Time,Data Engineer,155000,US,On-Site,US,Medium,141383
2023,Senior,Full-Time,Data Engineer,190100,US,Fully Remote,US,Medium,158529
2023,Senior,Full-Time,Data Scientist,191000,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Research Scientist,374000,US,On-Site,US,Medium,207266
2023,Senior,Full-Time,BI Developer,135000,US,Fully Remote,US,Medium,120739
2024,Senior,Full-Time,AI Engineer,95325,US,On-Site,US,Medium,173098
2023,Senior,Full-Time,Data Analyst,106000,US,On-Site,US,Medium,128320
2023,Mid-Level,Full-Time,Business Intelligence Specialist,68274,US,On-Site,US,Medium,107474
2023,Senior,Full-Time,Data Engineer,72000,US,Fully Remote,US,Medium,158529
2023,Senior,Full-Time,Research Scientist,345000,US,On-Site,US,Medium,207266
2023,Senior,Full-Time,Data Visualization Engineer,83900,US,On-Site,US,Medium,133195
2024,Senior,Full-Time,Research Scientist,164000,US,Fully Remote,US,Medium,187715
2023,Senior,Full-Time,Data Engineer,136600,US,Fully Remote,US,Medium,158529
2023,Senior,Full-Time,Data Analyst,74400,US,On-Site,US,Medium,128320
2023,Senior,Full-Time,Data Analyst,122000,US,Fully Remote,US,Medium,122680
2023,Senior,Full-Time,Data Scientist,235000,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Research Engineer,156400,US,Fully Remote,US,Medium,185963
2023,Mid-Level,Full-Time,Machine Learning Engineer,219000,US,Hybrid,US,Large,155129
2024,Senior,Full-Time,Data Analyst,83576,US,On-Site,US,Medium,130006
2023,Senior,Full-Time,Data Analyst,104300,US,On-Site,US,Large,131163
2024,Senior,Full-Time,Machine Learning Engineer,92000,AR,Fully Remote,AR,Medium,90371
2023,Senior,Full-Time,Data Engineer,112200,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Data Infrastructure Engineer,143000,US,Fully Remote,US,Medium,168124
2023,Mid-Level,Full-Time,Data Engineer,129300,US,On-Site,US,Medium,141383
2024,Mid-Level,Full-Time,Data Engineer,118400,US,On-Site,US,Medium,137171
2023,Mid-Level,Full-Time,ML Engineer,180000,US,On-Site,US,Medium,170370
2024,Mid-Level,Full-Time,Data Scientist,53133,GB,On-Site,GB,Medium,80543
2023,Senior,Full-Time,Data Scientist,172256,GB,Fully Remote,GB,Medium,120862
2023,Mid-Level,Full-Time,AI Engineer,120000,US,On-Site,US,Medium,147099
2023,Senior,Full-Time,Machine Learning Scientist,157250,US,Fully Remote,US,Medium,185503
2024,Entry-Level,Full-Time,Machine Learning Engineer,162240,US,On-Site,US,Medium,131922
2023,Senior,Full-Time,Analytics Engineer,179820,US,On-Site,US,Medium,176399
2023,Executive,Full-Time,Data Engineer,220000,US,On-Site,US,Medium,184765
2024,Senior,Full-Time,Data Scientist,68750,US,On-Site,US,Medium,171625
2024,Senior,Full-Time,Data Scientist,225000,US,On-Site,US,Medium,171625
2023,Executive,Full-Time,Director of Data Science,353200,US,On-Site,US,Medium,265859
2022,Senior,Full-Time,Data Engineer,132100,US,Fully Remote,US,Large,159676
2023,Senior,Full-Time,Data Scientist,168800,US,Fully Remote,US,Medium,174953
2023,Mid-Level,Full-Time,Data Engineer,114000,US,On-Site,US,Medium,141383
2024,Mid-Level,Full-Time,Applied Scientist,170000,US,On-Site,US,Medium,169224
2023,Senior,Full-Time,Machine Learning Engineer,280000,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Research Engineer,155850,US,On-Site,US,Medium,207266
2023,Senior,Full-Time,Machine Learning Scientist,157250,US,On-Site,US,Medium,202477
2024,Mid-Level,Full-Time,Analytics Engineer,100000,US,On-Site,US,Medium,148408
2024,Mid-Level,Full-Time,Data Engineer,45775,GB,On-Site,GB,Medium,75449
2024,Mid-Level,Full-Time,Data Engineer,235000,US,On-Site,US,Medium,137171
2024,Mid-Level,Full-Time,Data Engineer,148100,US,Fully Remote,US,Medium,136086
2023,Senior,Full-Time,Data Engineer,123906,US,On-Site,US,Medium,163312
2024,Senior,Full-Time,ML Engineer,167200,US,On-Site,US,Medium,197146
2023,Mid-Level,Full-Time,Machine Learning Engineer,110000,US,Fully Remote,US,Large,153777
2024,Mid-Level,Full-Time,Data Engineer,116200,US,On-Site,US,Medium,137171
2023,Senior,Full-Time,Data Engineer,65000,US,Fully Remote,US,Medium,158529
2024,Senior,Full-Time,Machine Learning Engineer,190400,US,On-Site,US,Medium,204712
2023,Senior,Full-Time,MLOps Engineer,247300,US,On-Site,US,Medium,206800
2023,Mid-Level,Full-Time,Research Scientist,200000,US,On-Site,US,Medium,183499
2023,Senior,Full-Time,Research Scientist,136000,US,On-Site,US,Medium,207266
2023,Senior,Full-Time,Machine Learning Engineer,205318,US,Fully Remote,US,Medium,188539
2024,Senior,Full-Time,Data Architect,81800,US,On-Site,US,Medium,167461
2024,Senior,Full-Time,Data Science,133200,US,On-Site,US,Medium,164623
2023,Mid-Level,Full-Time,Data Scientist,108560,US,On-Site,US,Medium,140360
2024,Mid-Level,Full-Time,Data Analyst,81200,US,On-Site,US,Medium,107663
2022,Senior,Full-Time,Data Analyst,86193,GB,On-Site,GB,Medium,79062
2023,Mid-Level,Full-Time,Business Intelligence Analyst,153800,US,Fully Remote,US,Medium,111857
2024,Senior,Full-Time,Data Scientist,273500,US,On-Site,US,Medium,171625
2023,Mid-Level,Full-Time,Data Engineer,146000,US,On-Site,US,Medium,141383
2023,Senior,Full-Time,Data Analyst,85500,US,On-Site,US,Medium,128320
2024,Senior,Full-Time,Data Analyst,82000,US,On-Site,US,Medium,130006
2024,Senior,Full-Time,Business Intelligence Developer,147500,US,Fully Remote,US,Medium,119011
2023,Mid-Level,Full-Time,Research Scientist,102000,US,On-Site,US,Medium,183499
2023,Executive,Full-Time,Head of Data,329500,US,On-Site,US,Medium,217967
2023,Senior,Full-Time,Machine Learning Engineer,218000,US,Fully Remote,US,Medium,188539
